OBJECTID Periode1 Periode2 Ala Ana Bab Bam Tes Blb Abb Esl Cyc Cog Sqc Gaa Pup Rur Gog Gyc Chn Bba Lol Tht Amm Pef Leg Sce Sal Sas Alb Tit Pat Sat Php Lel
461997 P5 P6 persisted unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied colonized colonized extirpated unoccupied colonized unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied 
461997 P4 P5 persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied extirpated unoccupied persisted unoccupied extirpated unoccupied persisted unoccupied unoccupied unoccupied colonized unoccupied 
462371 P2 P3 unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied persisted colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
462501 P4 P5 unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted colonized persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted unoccupied unoccupied persisted persisted unoccupied persisted persisted colonized 
462501 P3 P4 extirpated unoccupied persisted unoccupied extirpated unoccupied unoccupied persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied extirpated persisted persisted extirpated unoccupied persisted persisted persisted unoccupied unoccupied persisted persisted extirpated persisted persisted extirpated 
462501 P2 P3 persisted unoccupied persisted unoccupied persisted unoccupied unoccupied persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied persisted persisted persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted persisted colonized persisted persisted persisted 
462503 P2 P3 persisted extirpated persisted unoccupied colonized persisted persisted persisted colonized persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted persisted persisted persisted persisted persisted persisted extirpated unoccupied persisted persisted colonized persisted persisted persisted 
462503 P4 P5 persisted colonized persisted unoccupied unoccupied persisted extirpated persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted extirpated unoccupied unoccupied persisted persisted persisted extirpated unoccupied persisted persisted unoccupied persisted persisted persisted 
462503 P3 P4 persisted unoccupied persisted unoccupied extirpated persisted persisted persisted extirpated persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted persisted extirpated extirpated persisted persisted persisted colonized unoccupied persisted persisted extirpated persisted persisted persisted 
462611 P5 P6 persisted persisted persisted unoccupied unoccupied colonized persisted persisted colonized persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted persisted extirpated colonized persisted persisted unoccupied unoccupied unoccupied persisted persisted unoccupied colonized persisted persisted 
462611 P2 P3 persisted persisted persisted unoccupied colonized extirpated persisted persisted persisted persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted persisted extirpated persisted persisted persisted unoccupied unoccupied unoccupied persisted persisted colonized persisted persisted persisted 
462621 P2 P3 unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied extirpated unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted colonized persisted colonized persisted persisted colonized unoccupied unoccupied unoccupied colonized unoccupied persisted persisted unoccupied 
462621 P3 P4 unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied colonized unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted extirpated persisted persisted extirpated colonized unoccupied unoccupied extirpated unoccupied persisted persisted unoccupied 
462621 P4 P5 unoccupied unoccupied unoccupied unoccupied persisted unoccupied colonized persisted unoccupied persisted persisted unoccupied unoccupied extirpated persisted unoccupied unoccupied persisted persisted persisted unoccupied persisted persisted unoccupied extirpated unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
464864 P4 P5 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted colonized unoccupied 
464864 P6 P7 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted colonized unoccupied unoccupied unoccupied extirpated unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
464864 P3 P4 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
464864 P7 P8 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
464864 P5 P6 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted extirpated unoccupied 
449770 P3 P4 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied colonized persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted extirpated unoccupied 
449772 P3 P4 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted extirpated extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted unoccupied 
449774 P3 P4 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied persisted extirpated colonized colonized extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted unoccupied 
450287 P3 P4 unoccupied colonized unoccupied unoccupied unoccupied unoccupied colonized extirpated unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied colonized unoccupied colonized unoccupied unoccupied colonized unoccupied unoccupied persisted persisted unoccupied 
450287 P4 P5 unoccupied extirpated unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied extirpated colonized unoccupied extirpated unoccupied unoccupied persisted persisted unoccupied 
450287 P7 P8 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied extirpated unoccupied colonized unoccupied unoccupied extirpated extirpated unoccupied persisted persisted unoccupied 
450287 P5 P6 colonized colonized unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied unoccupied colonized unoccupied persisted persisted colonized 
450287 P6 P7 extirpated extirpated unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied extirpated unoccupied colonized persisted unoccupied persisted persisted extirpated 
451414 P4 P5 persisted unoccupied persisted unoccupied unoccupied extirpated extirpated persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted extirpated persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied colonized extirpated unoccupied unoccupied persisted persisted 
451414 P3 P4 persisted unoccupied persisted unoccupied unoccupied persisted persisted persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted persisted 
451414 P5 P6 extirpated colonized persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied colonized unoccupied unoccupied persisted colonized unoccupied unoccupied persisted persisted 
451414 P7 P8 persisted unoccupied persisted unoccupied unoccupied persisted colonized extirpated unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied persisted persisted 
451414 P6 P7 colonized extirpated persisted unoccupied unoccupied colonized unoccupied persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied extirpated unoccupied unoccupied persisted persisted unoccupied unoccupied persisted persisted 
451992 P3 P4 persisted persisted persisted unoccupied unoccupied unoccupied extirpated persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted colonized unoccupied extirpated persisted extirpated persisted unoccupied unoccupied persisted persisted unoccupied persisted persisted persisted 
451992 P5 P6 persisted persisted persisted unoccupied unoccupied extirpated extirpated persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied unoccupied extirpated persisted unoccupied colonized unoccupied unoccupied persisted persisted unoccupied unoccupied persisted persisted 
451992 P4 P5 persisted persisted persisted unoccupied unoccupied colonized colonized persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted extirpated unoccupied colonized persisted unoccupied extirpated unoccupied unoccupied persisted persisted unoccupied extirpated persisted persisted 
452156 P3 P4 unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied extirpated extirpated unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
452156 P7 P8 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
452156 P5 P6 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
452156 P4 P5 unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
452156 P6 P7 unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
452494 P5 P6 persisted persisted persisted unoccupied unoccupied colonized extirpated unoccupied persisted extirpated persisted unoccupied unoccupied persisted persisted extirpated extirpated persisted unoccupied unoccupied colonized persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted 
452494 P6 P7 persisted persisted persisted unoccupied unoccupied persisted colonized unoccupied persisted unoccupied persisted unoccupied unoccupied persisted persisted colonized unoccupied extirpated unoccupied unoccupied extirpated persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted 
452494 P3 P4 persisted persisted persisted unoccupied unoccupied persisted persisted colonized persisted unoccupied persisted unoccupied unoccupied persisted persisted persisted extirpated extirpated unoccupied unoccupied extirpated persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted 
452494 P4 P5 persisted persisted persisted unoccupied unoccupied extirpated persisted extirpated persisted colonized persisted unoccupied unoccupied persisted persisted persisted colonized colonized unoccupied unoccupied unoccupied persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted 
452494 P7 P8 persisted persisted persisted unoccupied unoccupied persisted persisted colonized persisted unoccupied persisted unoccupied unoccupied persisted persisted persisted colonized colonized unoccupied unoccupied unoccupied persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted 
453541 P3 P4 persisted persisted persisted unoccupied unoccupied unoccupied extirpated persisted unoccupied persisted persisted persisted unoccupied persisted persisted persisted persisted persisted colonized persisted unoccupied persisted persisted colonized extirpated unoccupied persisted colonized unoccupied persisted persisted persisted 
453541 P4 P5 persisted persisted persisted unoccupied unoccupied unoccupied unoccupied persisted colonized persisted persisted persisted unoccupied persisted persisted persisted persisted persisted persisted extirpated unoccupied persisted persisted extirpated unoccupied colonized persisted persisted unoccupied persisted persisted persisted 
453541 P5 P6 persisted persisted persisted unoccupied unoccupied unoccupied colonized persisted persisted persisted persisted persisted unoccupied persisted persisted persisted persisted persisted persisted unoccupied unoccupied persisted persisted unoccupied colonized persisted persisted extirpated unoccupied persisted persisted persisted 
454451 P4 P5 persisted persisted unoccupied unoccupied unoccupied colonized extirpated colonized unoccupied unoccupied persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted extirpated unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted colonized 
454451 P3 P4 persisted persisted unoccupied unoccupied unoccupied unoccupied colonized extirpated extirpated unoccupied persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied persisted unoccupied extirpated persisted unoccupied 
454744 P5 P6 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied colonized extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted 
454744 P6 P7 colonized unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted persisted unoccupied colonized persisted unoccupied unoccupied unoccupied persisted colonized unoccupied unoccupied unoccupied colonized unoccupied unoccupied persisted persisted persisted 
454744 P7 P8 extirpated unoccupied extirpated unoccupied unoccupied unoccupied unoccupied colonized unoccupied colonized persisted unoccupied unoccupied persisted persisted unoccupied extirpated persisted unoccupied unoccupied unoccupied extirpated extirpated unoccupied unoccupied unoccupied extirpated unoccupied unoccupied persisted persisted persisted 
454744 P4 P5 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied extirpated persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted colonized 
454744 P3 P4 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted extirpated 
455159 P3 P4 colonized unoccupied persisted unoccupied persisted extirpated colonized persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied persisted unoccupied persisted extirpated persisted unoccupied unoccupied persisted extirpated unoccupied persisted persisted persisted 
455159 P6 P7 colonized unoccupied persisted unoccupied persisted colonized unoccupied extirpated unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied colonized unoccupied unoccupied persisted extirpated colonized persisted persisted persisted 
455159 P4 P5 extirpated unoccupied persisted unoccupied persisted colonized extirpated extirpated colonized persisted persisted unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied persisted unoccupied persisted colonized persisted unoccupied unoccupied persisted unoccupied unoccupied persisted persisted persisted 
455159 P5 P6 unoccupied unoccupied persisted unoccupied persisted extirpated unoccupied colonized extirpated persisted persisted unoccupied unoccupied persisted persisted extirpated extirpated persisted unoccupied extirpated unoccupied persisted extirpated extirpated unoccupied unoccupied persisted colonized unoccupied persisted persisted persisted 
455159 P7 P8 extirpated unoccupied persisted unoccupied persisted persisted unoccupied colonized unoccupied persisted persisted colonized unoccupied persisted persisted unoccupied colonized persisted unoccupied colonized unoccupied persisted unoccupied extirpated unoccupied unoccupied persisted colonized extirpated persisted persisted persisted 
455679 P4 P5 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
455679 P5 P6 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
455679 P3 P4 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
455333 P4 P5 unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied colonized persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
455333 P3 P4 unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized persisted unoccupied 
455619 P3 P4 persisted persisted persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied colonized persisted persisted unoccupied persisted persisted colonized persisted persisted unoccupied unoccupied unoccupied unoccupied extirpated colonized unoccupied unoccupied persisted extirpated extirpated extirpated persisted extirpated 
455619 P4 P5 persisted persisted persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted persisted persisted unoccupied persisted persisted extirpated persisted persisted unoccupied colonized unoccupied unoccupied unoccupied extirpated unoccupied unoccupied persisted unoccupied colonized colonized persisted colonized 
455619 P5 P6 persisted persisted persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted persisted extirpated unoccupied persisted persisted unoccupied persisted persisted unoccupied extirpated unoccupied colonized unoccupied unoccupied unoccupied unoccupied persisted unoccupied extirpated extirpated persisted persisted 
455811 P3 P4 unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied extirpated extirpated persisted unoccupied persisted unoccupied extirpated persisted unoccupied unoccupied persisted unoccupied unoccupied persisted persisted persisted colonized unoccupied unoccupied unoccupied colonized unoccupied persisted persisted unoccupied 
455811 P6 P7 extirpated unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied colonized persisted persisted persisted unoccupied persisted persisted colonized unoccupied persisted unoccupied unoccupied persisted extirpated persisted persisted unoccupied unoccupied unoccupied extirpated unoccupied persisted persisted extirpated 
455837 P3 P4 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted extirpated unoccupied 
455851 P3 P4 unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
455901 P3 P4 unoccupied unoccupied persisted unoccupied persisted unoccupied unoccupied persisted unoccupied persisted persisted persisted unoccupied persisted persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted colonized unoccupied unoccupied persisted persisted unoccupied persisted persisted persisted 
455901 P5 P6 unoccupied unoccupied persisted unoccupied persisted persisted extirpated persisted unoccupied persisted persisted persisted unoccupied persisted persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted persisted unoccupied unoccupied persisted persisted extirpated persisted persisted persisted 
455901 P4 P5 unoccupied unoccupied persisted unoccupied persisted colonized colonized persisted unoccupied persisted persisted persisted unoccupied persisted persisted unoccupied persisted persisted unoccupied unoccupied persisted persisted persisted persisted unoccupied unoccupied persisted persisted colonized persisted persisted persisted 
455953 P3 P4 unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
456123 P4 P5 unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied extirpated unoccupied persisted unoccupied unoccupied 
456123 P6 P7 unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
456123 P3 P4 unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied colonized unoccupied persisted extirpated unoccupied 
456123 P7 P8 unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
456123 P5 P6 unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
456269 P3 P4 unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted colonized colonized unoccupied unoccupied colonized unoccupied unoccupied colonized unoccupied colonized unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted colonized unoccupied 
456269 P4 P5 unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied persisted extirpated extirpated unoccupied unoccupied extirpated unoccupied unoccupied persisted unoccupied persisted unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted extirpated unoccupied 
456269 P6 P7 unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied extirpated unoccupied unoccupied persisted unoccupied persisted unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted colonized unoccupied 
456269 P5 P6 unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied persisted colonized unoccupied unoccupied unoccupied colonized unoccupied unoccupied persisted unoccupied persisted unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
456269 P7 P8 unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted extirpated unoccupied 
457195 P3 P4 unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
436626 P3 P4 unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
457849 P7 P8 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
457849 P6 P7 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
457849 P3 P4 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
457883 P5 P6 unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted persisted persisted 
457883 P7 P8 unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied persisted persisted persisted 
457883 P4 P5 unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted persisted persisted 
